Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-06T07:51:26.270Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.270Z,worker-mdzo2jt3kfdue87a2fh,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.275Z,worker-mdzo0z3xi1c1k399igd,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T07:51:26.275Z,worker-mdzo316dgsbvaww0m,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdznahb656dhuuaqgo5,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo21q8a6cz4aqcwon,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2goouzpo0s6wrcm,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo11v0ahnsnk3s0gh,123.49.52.54,8,"Chrome on Android",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo30wpuhhdggcnoel,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdznzjfvik0mi4n3gg,123.49.52.54,12,"Chrome on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2hzvw4eguyxc8d8,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2z3vlbhs3mry4vd,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2etrzeavbtamy5,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2z772v72cqjw8r1,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2deruzxworzvcuo,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo30ulolo3ko0rrif,123.49.52.54,8,"Firefox on Windows",Disconnected
2025-08-06T07:51:26.276Z,worker-mdzo2kj0kiar4k4ot8q,123.49.52.54,12,"Firefox on Windows",Disconnected
2025-08-06T07:51:32.068Z,worker-mdzo2goouzpo0s6wrcm,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:32.124Z,worker-mdzo316dgsbvaww0m,123.49.52.54,8,"Firefox on Windows",Connected
2025-08-06T07:51:32.287Z,worker-mdznahb656dhuuaqgo5,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T07:51:32.495Z,worker-mdznzjfvik0mi4n3gg,123.49.52.54,12,"Chrome on Windows",Connected
2025-08-06T07:51:32.586Z,worker-mdzo0z3xi1c1k399igd,123.49.52.54,8,"Chrome on Android",Connected
2025-08-06T07:51:32.613Z,worker-mdzo2fnvx7qece1j29,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-06T07:51:32.727Z,worker-mdzo30wpuhhdggcnoel,123.49.52.54,8,"Firefox on Windows",Connected
