Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-27T20:42:38.493Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:42:38.500Z,worker-mdm42ym6kppjq7wr7ed,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:42:38.506Z,worker-mdm411vnmvw3g7o7xe,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:42:38.539Z,worker-mdm439g04hhhvzs5lr6,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:42:38.541Z,worker-mdm413c7tm0b0y0cnl,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:42:40.343Z,worker-mdm4l6qgqldzlpu465,192.168.1.112,4,"Chrome on Android",Connected
2025-07-27T20:42:44.038Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:42:44.184Z,worker-mdm410p828b57l38z13,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:42:45.097Z,worker-mdm438p33cgmiqsj775,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:43:03.027Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Connected
2025-07-27T20:57:59.712Z,worker-mdm413c7tm0b0y0cnl,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:57:59.755Z,worker-mdm411vnmvw3g7o7xe,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:57:59.930Z,worker-mdm439g04hhhvzs5lr6,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:57:59.953Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:57:59.957Z,worker-mdm438p33cgmiqsj775,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:57:59.971Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:58:01.961Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:58:02.104Z,worker-mdm410p828b57l38z13,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:58:02.605Z,worker-mdm42ym6kppjq7wr7ed,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:58:06.761Z,worker-mdm4l6qgqldzlpu465,192.168.1.112,4,"Chrome on Android",Connected
2025-07-27T20:58:08.960Z,worker-mdm40tns8mbfu3j8kvv,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:08.980Z,worker-mdm40ujg5fd59akawl7,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:09.002Z,worker-mdm40sgr1js16edgm93,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:51.799Z,worker-mdm40sgr1js16edgm93,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:58.361Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:58:58.377Z,worker-mdm438p33cgmiqsj775,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.389Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:58:58.414Z,worker-mdm42ym6kppjq7wr7ed,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.422Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-27T20:58:58.426Z,worker-mdm410p828b57l38z13,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.442Z,worker-mdm439g04hhhvzs5lr6,192.168.1.110,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.472Z,worker-mdm411vnmvw3g7o7xe,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.492Z,worker-mdm413c7tm0b0y0cnl,192.168.1.109,4,"Chrome on Windows",Connected
2025-07-27T20:58:58.577Z,worker-mdm40tns8mbfu3j8kvv,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:58.607Z,worker-mdm40ujg5fd59akawl7,192.168.1.106,8,"Firefox on Windows",Connected
2025-07-27T20:58:58.871Z,worker-mdm4l6qgqldzlpu465,192.168.1.112,4,"Chrome on Android",Connected
2025-07-27T20:59:36.061Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Connected
2025-07-28T03:04:34.013Z,worker-mdm4l6qgqldzlpu465,192.168.1.112,4,"Chrome on Android",Disconnected
2025-07-28T03:04:34.021Z,worker-mdm413c7tm0b0y0cnl,192.168.1.109,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.022Z,worker-mdm410p828b57l38z13,192.168.1.109,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.026Z,worker-mdm411vnmvw3g7o7xe,192.168.1.109,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.027Z,worker-mdm439g04hhhvzs5lr6,192.168.1.110,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.028Z,worker-mdm42ym6kppjq7wr7ed,192.168.1.110,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.028Z,worker-mdm40sgr1js16edgm93,192.168.1.106,8,"Firefox on Windows",Disconnected
2025-07-28T03:04:34.029Z,worker-mdm40ujg5fd59akawl7,192.168.1.106,8,"Firefox on Windows",Disconnected
2025-07-28T03:04:34.031Z,worker-mdm40tns8mbfu3j8kvv,192.168.1.106,8,"Firefox on Windows",Disconnected
2025-07-28T03:04:34.035Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Disconnected
2025-07-28T03:04:34.035Z,worker-mdm438p33cgmiqsj775,192.168.1.110,4,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.036Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.037Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Disconnected
2025-07-28T03:04:34.037Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Disconnected
2025-07-28T03:04:59.411Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Connected
2025-07-28T03:43:20.340Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Connected
2025-07-28T03:44:16.994Z,worker-mdm4h5mscqkf2foyhtj,192.168.1.100,8,"Firefox on Windows",Disconnected
2025-07-28T04:04:21.071Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:04:24.512Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Disconnected
2025-07-28T04:06:16.180Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:06:16.205Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:06:16.233Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:07:03.253Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:07:03.282Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:07:03.300Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:08:23.057Z,worker-mdm41dlr9mlxqiyq5g,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:08:23.088Z,worker-mdm41c9kuydmj5lv85i,192.168.1.113,3,"Chrome on Windows",Connected
2025-07-28T04:08:23.121Z,worker-mdm41b6sx2bj43qv0bs,192.168.1.113,3,"Chrome on Windows",Connected
