Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-08-08T18:31:36.586Z,worker-me33j7kkgjjwdz0ivq8,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:31:37.076Z,worker-me33k4xi5fwl1iyjg0j,202.40.184.247,12,"Firefox on Windows",Connected
2025-08-08T18:31:37.140Z,worker-me35t1s38i119gonzc,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:31:37.195Z,worker-me33i7bk1zperoukahe,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:31:37.632Z,worker-me33k8tqmc5grsrokm,202.40.184.247,12,"Firefox on Windows",Connected
2025-08-08T18:31:38.189Z,worker-me33k1yg1xtqa2a3tiz,202.40.184.247,12,"Firefox on Windows",Connected
2025-08-08T18:31:39.550Z,worker-me35wzrahzsinsjjzp5,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:33:03.859Z,worker-me33j7kkgjjwdz0ivq8,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:33:05.246Z,worker-me33k4xi5fwl1iyjg0j,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:33:05.782Z,worker-me33kgq045hyvu6wpof,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:33:05.942Z,worker-me35wzrahzsinsjjzp5,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:33:06.322Z,worker-me33k1yg1xtqa2a3tiz,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:33:06.862Z,worker-me33k8tqmc5grsrokm,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:33:07.737Z,worker-me33i7bk1zperoukahe,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:33:25.097Z,worker-me35t1s38i119gonzc,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:34:33.397Z,worker-me35t1s38i119gonzc,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:34:52.839Z,worker-me35wzrahzsinsjjzp5,160.202.144.166,8,"Firefox on Windows",Disconnected
2025-08-08T18:34:54.207Z,worker-me3615z1o9t0jg17go,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:35:12.407Z,worker-me361jqpt0sjzzd7ar,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:41:33.403Z,worker-me361jqpt0sjzzd7ar,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:43:29.617Z,worker-me361jqpt0sjzzd7ar,160.202.144.166,8,"Chrome on Android",Connected
2025-08-08T18:44:03.406Z,worker-me361jqpt0sjzzd7ar,160.202.144.166,8,"Chrome on Android",Disconnected
2025-08-08T18:46:07.497Z,worker-me3615z1o9t0jg17go,160.202.144.166,8,"Firefox on Windows",Connected
2025-08-08T18:46:07.564Z,worker-me33j7kkgjjwdz0ivq8,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:46:07.869Z,worker-me33k1yg1xtqa2a3tiz,123.49.52.54,12,"Firefox on Windows",Connected
2025-08-08T18:46:08.236Z,worker-me33i7bk1zperoukahe,160.202.144.166,8,"Chrome on Windows",Connected
2025-08-08T18:46:08.411Z,worker-me33kgq045hyvu6wpof,123.49.52.54,12,"Firefox on Windows",Connected
