Timestamp,TaskID,WorkerID,Status,Duration(ms)
2025-08-23T06:39:58.086Z,0,worker-memn0lurzfirnluqhh,Assigned,
2025-08-23T06:39:58.102Z,1,worker-memn0jn9ap7sgxykobc,Assigned,
2025-08-23T06:39:58.116Z,2,worker-memn0gpjwt5b43ilor,Assigned,
2025-08-23T06:39:58.129Z,3,worker-memn0i51bng65a6ow7,Assigned,
2025-08-23T06:39:58.143Z,4,worker-memn0f7fa9dyq22m0uf,Assigned,
2025-08-23T06:39:58.155Z,5,worker-menuz0zr3b668hxiuc2,Assigned,
2025-08-23T06:39:58.169Z,6,worker-menuz1wq918vfbd4yea,Assigned,
2025-08-23T06:39:58.182Z,7,worker-menuz32ogr8ooib7glt,Assigned,
2025-08-23T06:39:58.196Z,8,worker-menuz4cy5z00976lxr,Assigned,
2025-08-23T06:39:58.209Z,9,worker-menuzz2qe7rs4ipu1yc,Assigned,
2025-08-23T06:39:58.223Z,10,worker-menuzzn9oauy41j0a7d,Assigned,
2025-08-23T06:39:58.236Z,11,worker-menv003rxqq4n7c8z8,Assigned,
2025-08-23T06:39:58.249Z,12,worker-menv00oq9c44yqxc42g,Assigned,
2025-08-23T06:39:58.262Z,13,worker-menv014xvp1qiqg0ota,Assigned,
2025-08-23T06:39:58.276Z,14,worker-menvstzzrcmmufumco,Assigned,
2025-08-23T06:39:58.289Z,15,worker-menw1genq8are3vlw7,Assigned,
2025-08-23T06:39:58.305Z,16,worker-menw28ulq17093bnt5h,Assigned,
2025-08-23T06:39:58.320Z,17,worker-menw360fu4cr8bezjy,Assigned,
2025-08-23T06:39:58.334Z,0,worker-memn0lurzfirnluqhh,Completed,0
2025-08-23T06:39:58.347Z,18,worker-memn0lurzfirnluqhh,Assigned,
2025-08-23T06:39:58.361Z,1,worker-memn0jn9ap7sgxykobc,Completed,0
2025-08-23T06:39:58.374Z,19,worker-memn0jn9ap7sgxykobc,Assigned,
2025-08-23T06:39:58.387Z,2,worker-memn0gpjwt5b43ilor,Completed,0
2025-08-23T06:39:58.401Z,20,worker-memn0gpjwt5b43ilor,Assigned,
2025-08-23T06:39:58.414Z,3,worker-memn0i51bng65a6ow7,Completed,0
2025-08-23T06:39:58.428Z,21,worker-memn0i51bng65a6ow7,Assigned,
2025-08-23T06:39:58.442Z,4,worker-memn0f7fa9dyq22m0uf,Completed,0
2025-08-23T06:39:58.456Z,22,worker-memn0f7fa9dyq22m0uf,Assigned,
2025-08-23T06:39:58.526Z,12,worker-menv00oq9c44yqxc42g,Completed,1
2025-08-23T06:39:58.540Z,23,worker-menv00oq9c44yqxc42g,Assigned,
2025-08-23T06:39:58.553Z,9,worker-menuzz2qe7rs4ipu1yc,Completed,0
2025-08-23T06:39:58.566Z,24,worker-menuzz2qe7rs4ipu1yc,Assigned,
