Timestamp,WorkerID,IPAddress,CPU_Cores,Browser,Status
2025-07-29T20:19:01.360Z,worker-mdowtl380qgd2qg2t7bl,192.168.1.108,4,"Chrome on Windows",Disconnected
2025-07-30T04:46:39.387Z,worker-mdoa9g35eibx29hq0ce,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:39.398Z,worker-mdoaqj9d45ns45ag0x2,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:39.402Z,worker-mdoaqo5mcn2vwmw4uik,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:39.404Z,worker-mdoar2qcik4tx1y53ir,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:39.475Z,worker-mdoarc4csukil64i3m,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:42.649Z,worker-mdoa9g35eibx29hq0ce,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T04:46:42.837Z,worker-mdphhggb4rlds1nckjj,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:44.997Z,worker-mdoaqj9d45ns45ag0x2,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T04:46:45.102Z,worker-mdphhi77pze9wgdllpq,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:46:46.837Z,worker-mdoaqo5mcn2vwmw4uik,192.168.0.113,12,"Firefox on Windows",Disconnected
2025-07-30T04:46:46.951Z,worker-mdphhjmfkwygoxzykoe,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:47:27.817Z,worker-mdphhggb4rlds1nckjj,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:47:27.822Z,worker-mdphhi77pze9wgdllpq,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:47:27.826Z,worker-mdoar2qcik4tx1y53ir,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:47:27.932Z,worker-mdoarc4csukil64i3m,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:47:28.344Z,worker-mdphhjmfkwygoxzykoe,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:53:12.732Z,worker-mdoar2qcik4tx1y53ir,192.168.0.113,12,"Firefox on Windows",Connected
2025-07-30T04:53:12.737Z,worker-mdphhi77pze9wgdllpq,192.168.0.113,12,"Firefox on Windows",Connected
